region,category,parameter,mode,powertrain,year,value,unit_GWh,unit_Milion barrels per day,"unit_Oil displacement, million lge",unit_Vehicles,unit_charging points,unit_percent
Germany,Historical,EV sales share,Vans,EV,2010,0.0869999974966049,0,0,0,0,0,1
Germany,Historical,EV sales share,Vans,EV,2011,0.1199999973177909,0,0,0,0,0,1
Germany,Historical,EV sales share,Vans,EV,2012,0.4300000071525574,0,0,0,0,0,1
Germany,Historical,EV sales share,Vans,EV,2013,0.2800000011920929,0,0,0,0,0,1
Germany,Historical,EV sales share,Vans,EV,2014,0.3100000023841858,0,0,0,0,0,1
Germany,Historical,EV sales share,Vans,EV,2015,0.4300000071525574,0,0,0,0,0,1
Germany,Historical,EV sales share,Vans,EV,2016,0.9399999976158142,0,0,0,0,0,1
Germany,Historical,EV sales share,Vans,EV,2017,1.600000023841858,0,0,0,0,0,1
Germany,Historical,EV sales share,Vans,EV,2018,2.200000047683716,0,0,0,0,0,1
Germany,Historical,EV sales share,Vans,EV,2019,2.400000095367432,0,0,0,0,0,1
Germany,Historical,EV sales share,Vans,EV,2020,3.400000095367432,0,0,0,0,0,1
Germany,Historical,EV sales share,Vans,EV,2021,5.099999904632568,0,0,0,0,0,1
Germany,Historical,EV sales share,Vans,EV,2022,7.5,0,0,0,0,0,1
Greece,Historical,EV sales share,Vans,EV,2018,0.1899999976158142,0,0,0,0,0,1
Greece,Historical,EV sales share,Vans,EV,2019,0.1400000005960464,0,0,0,0,0,1
Greece,Historical,EV sales share,Vans,EV,2020,0.25,0,0,0,0,0,1
Greece,Historical,EV sales share,Vans,EV,2021,1.0,0,0,0,0,0,1
Greece,Historical,EV sales share,Vans,EV,2022,1.7999999523162842,0,0,0,0,0,1
Iceland,Historical,EV sales share,Vans,EV,2014,0.7099999785423279,0,0,0,0,0,1
Iceland,Historical,EV sales share,Vans,EV,2015,0.5099999904632568,0,0,0,0,0,1
Iceland,Historical,EV sales share,Vans,EV,2016,0.7799999713897705,0,0,0,0,0,1
Iceland,Historical,EV sales share,Vans,EV,2017,1.0,0,0,0,0,0,1
Iceland,Historical,EV sales share,Vans,EV,2019,3.0999999046325684,0,0,0,0,0,1
Iceland,Historical,EV sales share,Vans,EV,2020,4.900000095367432,0,0,0,0,0,1
Iceland,Historical,EV sales share,Vans,EV,2021,8.199999809265137,0,0,0,0,0,1
Iceland,Historical,EV sales share,Vans,EV,2022,16.0,0,0,0,0,0,1
India,Historical,EV sales share,Vans,EV,2016,0.0560000017285347,0,0,0,0,0,1
India,Historical,EV sales share,Vans,EV,2017,0.3100000023841858,0,0,0,0,0,1
India,Historical,EV sales share,Vans,EV,2018,0.2899999916553497,0,0,0,0,0,1
India,Historical,EV sales share,Vans,EV,2019,0.1599999964237213,0,0,0,0,0,1
India,Historical,EV sales share,Vans,EV,2020,0.2300000041723251,0,0,0,0,0,1
India,Projection-APS,EV sales share,Vans,EV,2020,0.2300000041723251,0,0,0,0,0,1
India,Projection-STEPS,EV sales share,Vans,EV,2020,0.2300000041723251,0,0,0,0,0,1
India,Projection-STEPS,EV sales share,Vans,EV,2021,0.3799999952316284,0,0,0,0,0,1
India,Projection-APS,EV sales share,Vans,EV,2021,0.3799999952316284,0,0,0,0,0,1
India,Historical,EV sales share,Vans,EV,2021,0.3799999952316284,0,0,0,0,0,1
India,Historical,EV sales share,Vans,EV,2022,0.1199999973177909,0,0,0,0,0,1
India,Projection-APS,EV sales share,Vans,EV,2022,0.1199999973177909,0,0,0,0,0,1
India,Projection-STEPS,EV sales share,Vans,EV,2022,0.1199999973177909,0,0,0,0,0,1
India,Projection-STEPS,EV sales share,Vans,EV,2025,3.0,0,0,0,0,0,1
India,Projection-APS,EV sales share,Vans,EV,2025,4.0,0,0,0,0,0,1
India,Projection-APS,EV sales share,Vans,EV,2030,31.0,0,0,0,0,0,1
India,Projection-STEPS,EV sales share,Vans,EV,2030,10.0,0,0,0,0,0,1
Israel,Historical,EV sales share,Vans,EV,2020,0.3600000143051147,0,0,0,0,0,1
Israel,Historical,EV sales share,Vans,EV,2021,0.4900000095367431,0,0,0,0,0,1
Israel,Historical,EV sales share,Vans,EV,2022,0.7599999904632568,0,0,0,0,0,1
Italy,Historical,EV sales share,Vans,EV,2010,0.1199999973177909,0,0,0,0,0,1
Italy,Historical,EV sales share,Vans,EV,2011,0.0489999987185001,0,0,0,0,0,1
Italy,Historical,EV sales share,Vans,EV,2012,0.3100000023841858,0,0,0,0,0,1
Italy,Historical,EV sales share,Vans,EV,2013,0.1800000071525573,0,0,0,0,0,1
Italy,Historical,EV sales share,Vans,EV,2014,0.2300000041723251,0,0,0,0,0,1
Italy,Historical,EV sales share,Vans,EV,2015,0.3100000023841858,0,0,0,0,0,1
Italy,Historical,EV sales share,Vans,EV,2016,0.3899999856948852,0,0,0,0,0,1
Italy,Historical,EV sales share,Vans,EV,2017,0.2599999904632568,0,0,0,0,0,1
Italy,Historical,EV sales share,Vans,EV,2018,0.3600000143051147,0,0,0,0,0,1
Italy,Historical,EV sales share,Vans,EV,2019,0.5600000023841858,0,0,0,0,0,1
Italy,Historical,EV sales share,Vans,EV,2020,0.7900000214576721,0,0,0,0,0,1
Italy,Historical,EV sales share,Vans,EV,2021,1.899999976158142,0,0,0,0,0,1
Italy,Historical,EV sales share,Vans,EV,2022,2.900000095367432,0,0,0,0,0,1
Japan,Historical,EV sales share,Vans,EV,2011,0.1500000059604644,0,0,0,0,0,1
Japan,Historical,EV sales share,Vans,EV,2012,0.3799999952316284,0,0,0,0,0,1
Japan,Historical,EV sales share,Vans,EV,2013,0.3100000023841858,0,0,0,0,0,1
Japan,Historical,EV sales share,Vans,EV,2014,0.1500000059604644,0,0,0,0,0,1
Japan,Historical,EV sales share,Vans,EV,2015,0.1299999952316284,0,0,0,0,0,1
Japan,Historical,EV sales share,Vans,EV,2016,0.0509999990463256,0,0,0,0,0,1
Japan,Historical,EV sales share,Vans,EV,2017,0.050000000745058,0,0,0,0,0,1
Japan,Historical,EV sales share,Vans,EV,2018,0.0399999991059303,0,0,0,0,0,1
Japan,Historical,EV sales share,Vans,EV,2019,0.0750000029802322,0,0,0,0,0,1
Japan,Historical,EV sales share,Vans,EV,2020,0.2399999946355819,0,0,0,0,0,1
Japan,Historical,EV sales share,Vans,EV,2021,0.1500000059604644,0,0,0,0,0,1
Japan,Historical,EV sales share,Vans,EV,2022,4.599999904632568,0,0,0,0,0,1
Korea,Historical,EV sales share,Vans,EV,2015,0.0109999999403953,0,0,0,0,0,1
Korea,Historical,EV sales share,Vans,EV,2016,0.0093999998643994,0,0,0,0,0,1
Korea,Historical,EV sales share,Vans,EV,2018,0.2000000029802322,0,0,0,0,0,1
Korea,Historical,EV sales share,Vans,EV,2019,1.2000000476837158,0,0,0,0,0,1
Korea,Historical,EV sales share,Vans,EV,2020,9.399999618530272,0,0,0,0,0,1
Korea,Historical,EV sales share,Vans,EV,2021,18.0,0,0,0,0,0,1
Korea,Historical,EV sales share,Vans,EV,2022,27.0,0,0,0,0,0,1
Mexico,Historical,EV sales share,Vans,EV,2020,0.0130000002682209,0,0,0,0,0,1
Mexico,Historical,EV sales share,Vans,EV,2021,0.1000000014901161,0,0,0,0,0,1
Mexico,Historical,EV sales share,Vans,EV,2022,0.1099999994039535,0,0,0,0,0,1
Netherlands,Historical,EV sales share,Vans,EV,2010,0.0799999982118606,0,0,0,0,0,1
Netherlands,Historical,EV sales share,Vans,EV,2011,0.1299999952316284,0,0,0,0,0,1
Netherlands,Historical,EV sales share,Vans,EV,2012,0.6000000238418579,0,0,0,0,0,1
Netherlands,Historical,EV sales share,Vans,EV,2013,0.3499999940395355,0,0,0,0,0,1
Netherlands,Historical,EV sales share,Vans,EV,2014,1.100000023841858,0,0,0,0,0,1
Netherlands,Historical,EV sales share,Vans,EV,2015,0.3600000143051147,0,0,0,0,0,1
Netherlands,Historical,EV sales share,Vans,EV,2016,0.2399999946355819,0,0,0,0,0,1
Netherlands,Historical,EV sales share,Vans,EV,2017,0.7099999785423279,0,0,0,0,0,1
Netherlands,Historical,EV sales share,Vans,EV,2018,1.2999999523162842,0,0,0,0,0,1
Netherlands,Historical,EV sales share,Vans,EV,2019,1.7000000476837158,0,0,0,0,0,1
Netherlands,Historical,EV sales share,Vans,EV,2020,2.900000095367432,0,0,0,0,0,1
Netherlands,Historical,EV sales share,Vans,EV,2021,4.900000095367432,0,0,0,0,0,1
Netherlands,Historical,EV sales share,Vans,EV,2022,8.399999618530273,0,0,0,0,0,1
New Zealand,Historical,EV sales share,Vans,EV,2019,0.1400000005960464,0,0,0,0,0,1
New Zealand,Historical,EV sales share,Vans,EV,2020,0.2000000029802322,0,0,0,0,0,1
New Zealand,Historical,EV sales share,Vans,EV,2021,0.3199999928474426,0,0,0,0,0,1
New Zealand,Historical,EV sales share,Vans,EV,2022,1.100000023841858,0,0,0,0,0,1
Norway,Historical,EV sales share,Vans,EV,2010,0.003400000045076,0,0,0,0,0,1
Norway,Historical,EV sales share,Vans,EV,2011,0.1199999973177909,0,0,0,0,0,1
Norway,Historical,EV sales share,Vans,EV,2012,0.1899999976158142,0,0,0,0,0,1
Norway,Historical,EV sales share,Vans,EV,2013,1.100000023841858,0,0,0,0,0,1
Norway,Historical,EV sales share,Vans,EV,2014,1.899999976158142,0,0,0,0,0,1
Norway,Historical,EV sales share,Vans,EV,2015,2.0999999046325684,0,0,0,0,0,1
Norway,Historical,EV sales share,Vans,EV,2016,1.7999999523162842,0,0,0,0,0,1
Norway,Historical,EV sales share,Vans,EV,2017,2.200000047683716,0,0,0,0,0,1
Norway,Historical,EV sales share,Vans,EV,2018,5.0,0,0,0,0,0,1
Norway,Historical,EV sales share,Vans,EV,2019,5.300000190734863,0,0,0,0,0,1
Norway,Historical,EV sales share,Vans,EV,2020,8.399999618530273,0,0,0,0,0,1
Norway,Historical,EV sales share,Vans,EV,2021,5.0,0,0,0,0,0,1
Norway,Historical,EV sales share,Vans,EV,2022,25.0,0,0,0,0,0,1
Other Europe,Historical,EV sales share,Vans,EV,2011,0.0007999999797903,0,0,0,0,0,1
Other Europe,Historical,EV sales share,Vans,EV,2012,0.0359999984502792,0,0,0,0,0,1
Other Europe,Historical,EV sales share,Vans,EV,2014,0.0280000008642673,0,0,0,0,0,1
Other Europe,Historical,EV sales share,Vans,EV,2015,0.0489999987185001,0,0,0,0,0,1
Other Europe,Historical,EV sales share,Vans,EV,2016,0.0780000016093254,0,0,0,0,0,1
Other Europe,Historical,EV sales share,Vans,EV,2017,0.1400000005960464,0,0,0,0,0,1
Other Europe,Historical,EV sales share,Vans,EV,2018,0.1700000017881393,0,0,0,0,0,1
Other Europe,Historical,EV sales share,Vans,EV,2019,0.3400000035762787,0,0,0,0,0,1
Other Europe,Historical,EV sales share,Vans,EV,2020,0.7799999713897705,0,0,0,0,0,1
Other Europe,Historical,EV sales share,Vans,EV,2021,0.6899999976158142,0,0,0,0,0,1
Other Europe,Historical,EV sales share,Vans,EV,2022,1.0,0,0,0,0,0,1
Poland,Historical,EV sales share,Vans,EV,2010,0.002600000007078,0,0,0,0,0,1
Poland,Historical,EV sales share,Vans,EV,2011,0.0027999999001622,0,0,0,0,0,1
Poland,Historical,EV sales share,Vans,EV,2012,0.0170000009238719,0,0,0,0,0,1
Poland,Historical,EV sales share,Vans,EV,2013,0.0099999997764825,0,0,0,0,0,1
Poland,Historical,EV sales share,Vans,EV,2014,0.0074000000022351,0,0,0,0,0,1
Poland,Historical,EV sales share,Vans,EV,2015,0.0120000001043081,0,0,0,0,0,1
Poland,Historical,EV sales share,Vans,EV,2016,0.0120000001043081,0,0,0,0,0,1
Poland,Historical,EV sales share,Vans,EV,2017,0.0219999998807907,0,0,0,0,0,1
Poland,Historical,EV sales share,Vans,EV,2018,0.0289999991655349,0,0,0,0,0,1
Poland,Historical,EV sales share,Vans,EV,2019,0.0869999974966049,0,0,0,0,0,1
Poland,Historical,EV sales share,Vans,EV,2020,0.1599999964237213,0,0,0,0,0,1
Poland,Historical,EV sales share,Vans,EV,2021,0.6000000238418579,0,0,0,0,0,1
Poland,Historical,EV sales share,Vans,EV,2022,0.9200000166893004,0,0,0,0,0,1
Portugal,Historical,EV sales share,Vans,EV,2011,0.0140000004321336,0,0,0,0,0,1
Portugal,Historical,EV sales share,Vans,EV,2012,0.1000000014901161,0,0,0,0,0,1
Portugal,Historical,EV sales share,Vans,EV,2014,0.1000000014901161,0,0,0,0,0,1
Portugal,Historical,EV sales share,Vans,EV,2015,0.1899999976158142,0,0,0,0,0,1
Portugal,Historical,EV sales share,Vans,EV,2016,0.1299999952316284,0,0,0,0,0,1
Portugal,Historical,EV sales share,Vans,EV,2017,0.5,0,0,0,0,0,1
Portugal,Historical,EV sales share,Vans,EV,2018,0.6399999856948853,0,0,0,0,0,1
Portugal,Historical,EV sales share,Vans,EV,2019,0.550000011920929,0,0,0,0,0,1
Portugal,Historical,EV sales share,Vans,EV,2020,0.949999988079071,0,0,0,0,0,1
Portugal,Historical,EV sales share,Vans,EV,2021,1.2999999523162842,0,0,0,0,0,1
Portugal,Historical,EV sales share,Vans,EV,2022,4.199999809265137,0,0,0,0,0,1
Rest of the world,Historical,EV sales share,Vans,EV,2015,0.0010999999940395,0,0,0,0,0,1
Rest of the world,Historical,EV sales share,Vans,EV,2016,0.000850000011269,0,0,0,0,0,1
Rest of the world,Historical,EV sales share,Vans,EV,2017,0.0020999999251216,0,0,0,0,0,1
Rest of the world,Historical,EV sales share,Vans,EV,2018,0.0040000001899898,0,0,0,0,0,1
Rest of the world,Historical,EV sales share,Vans,EV,2019,0.0109999999403953,0,0,0,0,0,1
Rest of the world,Historical,EV sales share,Vans,EV,2020,0.0130000002682209,0,0,0,0,0,1
Rest of the world,Projection-APS,EV sales share,Vans,EV,2020,0.5,0,0,0,0,0,1
Rest of the world,Projection-STEPS,EV sales share,Vans,EV,2020,0.5,0,0,0,0,0,1
Rest of the world,Projection-STEPS,EV sales share,Vans,EV,2021,0.7599999904632568,0,0,0,0,0,1
Rest of the world,Projection-APS,EV sales share,Vans,EV,2021,0.7599999904632568,0,0,0,0,0,1
Rest of the world,Historical,EV sales share,Vans,EV,2021,0.0299999993294477,0,0,0,0,0,1
Rest of the world,Historical,EV sales share,Vans,EV,2022,0.0359999984502792,0,0,0,0,0,1
Rest of the world,Projection-APS,EV sales share,Vans,EV,2022,1.600000023841858,0,0,0,0,0,1
Rest of the world,Projection-STEPS,EV sales share,Vans,EV,2022,1.600000023841858,0,0,0,0,0,1
Rest of the world,Projection-STEPS,EV sales share,Vans,EV,2025,3.0,0,0,0,0,0,1
Rest of the world,Projection-APS,EV sales share,Vans,EV,2025,4.0,0,0,0,0,0,1
Rest of the world,Projection-APS,EV sales share,Vans,EV,2030,17.0,0,0,0,0,0,1
Rest of the world,Projection-STEPS,EV sales share,Vans,EV,2030,9.0,0,0,0,0,0,1
Spain,Historical,EV sales share,Vans,EV,2011,0.0230000000447034,0,0,0,0,0,1
Spain,Historical,EV sales share,Vans,EV,2012,0.270000010728836,0,0,0,0,0,1
Spain,Historical,EV sales share,Vans,EV,2013,0.0839999988675117,0,0,0,0,0,1
Spain,Historical,EV sales share,Vans,EV,2014,0.3199999928474426,0,0,0,0,0,1
Spain,Historical,EV sales share,Vans,EV,2015,0.3499999940395355,0,0,0,0,0,1
Spain,Historical,EV sales share,Vans,EV,2016,0.4199999868869781,0,0,0,0,0,1
Spain,Historical,EV sales share,Vans,EV,2017,0.4199999868869781,0,0,0,0,0,1
Spain,Historical,EV sales share,Vans,EV,2018,0.8500000238418579,0,0,0,0,0,1
Spain,Historical,EV sales share,Vans,EV,2019,0.8999999761581421,0,0,0,0,0,1
Spain,Historical,EV sales share,Vans,EV,2020,1.2999999523162842,0,0,0,0,0,1
Spain,Historical,EV sales share,Vans,EV,2021,1.5,0,0,0,0,0,1
Spain,Historical,EV sales share,Vans,EV,2022,3.200000047683716,0,0,0,0,0,1
Sweden,Historical,EV sales share,Vans,EV,2011,0.0189999993890523,0,0,0,0,0,1
Sweden,Historical,EV sales share,Vans,EV,2012,0.699999988079071,0,0,0,0,0,1
Sweden,Historical,EV sales share,Vans,EV,2013,0.5699999928474426,0,0,0,0,0,1
Sweden,Historical,EV sales share,Vans,EV,2014,0.6700000166893005,0,0,0,0,0,1
Sweden,Historical,EV sales share,Vans,EV,2015,0.7300000190734863,0,0,0,0,0,1
Sweden,Historical,EV sales share,Vans,EV,2016,0.0869999974966049,0,0,0,0,0,1
Sweden,Historical,EV sales share,Vans,EV,2017,0.3499999940395355,0,0,0,0,0,1
Sweden,Historical,EV sales share,Vans,EV,2018,1.2999999523162842,0,0,0,0,0,1
Sweden,Historical,EV sales share,Vans,EV,2019,2.400000095367432,0,0,0,0,0,1
Sweden,Historical,EV sales share,Vans,EV,2020,6.599999904632568,0,0,0,0,0,1
Sweden,Historical,EV sales share,Vans,EV,2021,7.199999809265137,0,0,0,0,0,1
Sweden,Historical,EV sales share,Vans,EV,2022,13.0,0,0,0,0,0,1
Switzerland,Historical,EV sales share,Vans,EV,2012,0.3799999952316284,0,0,0,0,0,1
Switzerland,Historical,EV sales share,Vans,EV,2013,0.3499999940395355,0,0,0,0,0,1
Switzerland,Historical,EV sales share,Vans,EV,2014,0.1700000017881393,0,0,0,0,0,1
Switzerland,Historical,EV sales share,Vans,EV,2015,0.4699999988079071,0,0,0,0,0,1
Switzerland,Historical,EV sales share,Vans,EV,2016,0.25,0,0,0,0,0,1
Switzerland,Historical,EV sales share,Vans,EV,2017,0.6000000238418579,0,0,0,0,0,1
Switzerland,Historical,EV sales share,Vans,EV,2018,0.800000011920929,0,0,0,0,0,1
Switzerland,Historical,EV sales share,Vans,EV,2019,1.5,0,0,0,0,0,1
Switzerland,Historical,EV sales share,Vans,EV,2020,2.299999952316284,0,0,0,0,0,1
Switzerland,Historical,EV sales share,Vans,EV,2021,3.900000095367432,0,0,0,0,0,1
Switzerland,Historical,EV sales share,Vans,EV,2022,9.600000381469728,0,0,0,0,0,1
United Kingdom,Historical,EV sales share,Vans,EV,2010,0.1000000014901161,0,0,0,0,0,1
United Kingdom,Historical,EV sales share,Vans,EV,2011,0.0860000029206276,0,0,0,0,0,1
United Kingdom,Historical,EV sales share,Vans,EV,2012,0.1800000071525573,0,0,0,0,0,1
United Kingdom,Historical,EV sales share,Vans,EV,2013,0.1099999994039535,0,0,0,0,0,1
United Kingdom,Historical,EV sales share,Vans,EV,2014,0.25,0,0,0,0,0,1
United Kingdom,Historical,EV sales share,Vans,EV,2015,0.2899999916553497,0,0,0,0,0,1
United Kingdom,Historical,EV sales share,Vans,EV,2016,0.3000000119209289,0,0,0,0,0,1
United Kingdom,Historical,EV sales share,Vans,EV,2017,0.3799999952316284,0,0,0,0,0,1
United Kingdom,Historical,EV sales share,Vans,EV,2018,0.4600000083446502,0,0,0,0,0,1
United Kingdom,Historical,EV sales share,Vans,EV,2019,0.9900000095367432,0,0,0,0,0,1
United Kingdom,Historical,EV sales share,Vans,EV,2020,2.0999999046325684,0,0,0,0,0,1
United Kingdom,Historical,EV sales share,Vans,EV,2021,3.799999952316284,0,0,0,0,0,1
United Kingdom,Historical,EV sales share,Vans,EV,2022,7.900000095367432,0,0,0,0,0,1
USA,Projection-APS,EV sales share,Vans,EV,2025,11.0,0,0,0,0,0,1
USA,Projection-STEPS,EV sales share,Vans,EV,2025,11.0,0,0,0,0,0,1
USA,Projection-STEPS,EV sales share,Vans,EV,2030,40.0,0,0,0,0,0,1
USA,Projection-APS,EV sales share,Vans,EV,2030,40.0,0,0,0,0,0,1
World,Historical,EV sales share,Vans,EV,2010,0.0199999995529651,0,0,0,0,0,1
World,Historical,EV sales share,Vans,EV,2011,0.0419999994337558,0,0,0,0,0,1
World,Historical,EV sales share,Vans,EV,2012,0.1299999952316284,0,0,0,0,0,1
World,Historical,EV sales share,Vans,EV,2013,0.1299999952316284,0,0,0,0,0,1
World,Historical,EV sales share,Vans,EV,2014,0.1299999952316284,0,0,0,0,0,1
World,Historical,EV sales share,Vans,EV,2015,0.3100000023841858,0,0,0,0,0,1
World,Historical,EV sales share,Vans,EV,2016,0.25,0,0,0,0,0,1
World,Historical,EV sales share,Vans,EV,2017,0.9100000262260436,0,0,0,0,0,1
World,Historical,EV sales share,Vans,EV,2018,0.8199999928474426,0,0,0,0,0,1
World,Historical,EV sales share,Vans,EV,2019,0.5899999737739563,0,0,0,0,0,1
World,Projection-APS,EV sales share,Vans,EV,2020,0.9700000286102296,0,0,0,0,0,1
World,Historical,EV sales share,Vans,EV,2020,0.9700000286102296,0,0,0,0,0,1
World,Projection-STEPS,EV sales share,Vans,EV,2020,0.9700000286102296,0,0,0,0,0,1
World,Projection-STEPS,EV sales share,Vans,EV,2021,1.600000023841858,0,0,0,0,0,1
World,Historical,EV sales share,Vans,EV,2021,1.600000023841858,0,0,0,0,0,1
World,Projection-APS,EV sales share,Vans,EV,2021,1.600000023841858,0,0,0,0,0,1
World,Projection-APS,EV sales share,Vans,EV,2022,3.5999999046325684,0,0,0,0,0,1
World,Historical,EV sales share,Vans,EV,2022,3.5999999046325684,0,0,0,0,0,1
World,Projection-STEPS,EV sales share,Vans,EV,2022,3.5999999046325684,0,0,0,0,0,1
World,Projection-STEPS,EV sales share,Vans,EV,2025,11.0,0,0,0,0,0,1
World,Projection-APS,EV sales share,Vans,EV,2025,11.0,0,0,0,0,0,1
World,Projection-APS,EV sales share,Vans,EV,2030,30.0,0,0,0,0,0,1
World,Projection-STEPS,EV sales share,Vans,EV,2030,23.0,0,0,0,0,0,1
Austria,Historical,EV stock,Buses,BEV,2010,110.0,0,0,0,1,0,0
Austria,Historical,EV stock,Buses,BEV,2011,120.0,0,0,0,1,0,0
Austria,Historical,EV stock,Buses,BEV,2012,130.0,0,0,0,1,0,0
Austria,Historical,EV stock,Buses,BEV,2013,140.0,0,0,0,1,0,0
Austria,Historical,EV stock,Buses,BEV,2014,130.0,0,0,0,1,0,0
Austria,Historical,EV stock,Buses,BEV,2015,140.0,0,0,0,1,0,0
Austria,Historical,EV stock,Buses,BEV,2016,150.0,0,0,0,1,0,0
Austria,Historical,EV stock,Buses,BEV,2017,140.0,0,0,0,1,0,0
Austria,Historical,EV stock,Buses,BEV,2018,150.0,0,0,0,1,0,0
Austria,Historical,EV stock,Buses,BEV,2019,160.0,0,0,0,1,0,0
Austria,Historical,EV stock,Buses,BEV,2020,170.0,0,0,0,1,0,0
Austria,Historical,EV stock,Buses,BEV,2021,170.0,0,0,0,1,0,0
Austria,Historical,EV stock,Buses,BEV,2022,200.0,0,0,0,1,0,0
Belgium,Historical,EV stock,Buses,BEV,2010,3.0,0,0,0,1,0,0
Belgium,Historical,EV stock,Buses,BEV,2011,3.0,0,0,0,1,0,0
Belgium,Historical,EV stock,Buses,BEV,2012,3.0,0,0,0,1,0,0
Belgium,Historical,EV stock,Buses,BEV,2013,3.0,0,0,0,1,0,0
Belgium,Historical,EV stock,Buses,BEV,2014,7.0,0,0,0,1,0,0
Belgium,Historical,EV stock,Buses,PHEV,2014,32.0,0,0,0,1,0,0
Belgium,Historical,EV stock,Buses,PHEV,2015,80.0,0,0,0,1,0,0
Belgium,Historical,EV stock,Buses,BEV,2015,7.0,0,0,0,1,0,0
Belgium,Historical,EV stock,Buses,BEV,2016,7.0,0,0,0,1,0,0
Belgium,Historical,EV stock,Buses,PHEV,2016,110.0,0,0,0,1,0,0
Belgium,Historical,EV stock,Buses,PHEV,2017,130.0,0,0,0,1,0,0
Belgium,Historical,EV stock,Buses,BEV,2017,10.0,0,0,0,1,0,0
Belgium,Historical,EV stock,Buses,BEV,2018,21.0,0,0,0,1,0,0
Belgium,Historical,EV stock,Buses,PHEV,2018,140.0,0,0,0,1,0,0
Belgium,Historical,EV stock,Buses,PHEV,2019,160.0,0,0,0,1,0,0
Belgium,Historical,EV stock,Buses,BEV,2019,59.0,0,0,0,1,0,0
Belgium,Historical,EV stock,Buses,BEV,2020,75.0,0,0,0,1,0,0
Belgium,Historical,EV stock,Buses,PHEV,2020,200.0,0,0,0,1,0,0
Belgium,Historical,EV stock,Buses,PHEV,2021,220.0,0,0,0,1,0,0
Belgium,Historical,EV stock,Buses,BEV,2021,100.0,0,0,0,1,0,0
Belgium,Historical,EV stock,Buses,BEV,2022,150.0,0,0,0,1,0,0
Belgium,Historical,EV stock,Buses,PHEV,2022,180.0,0,0,0,1,0,0
Brazil,Historical,EV stock,Buses,BEV,2018,22.0,0,0,0,1,0,0
Brazil,Historical,EV stock,Buses,BEV,2019,91.0,0,0,0,1,0,0
Brazil,Historical,EV stock,Buses,BEV,2021,20.0,0,0,0,1,0,0
Canada,Historical,EV stock,Buses,BEV,2018,19.0,0,0,0,1,0,0
Canada,Historical,EV stock,Buses,BEV,2019,68.0,0,0,0,1,0,0
Canada,Historical,EV stock,Buses,BEV,2020,250.0,0,0,0,1,0,0
Canada,Historical,EV stock,Buses,BEV,2021,600.0,0,0,0,1,0,0
Canada,Historical,EV stock,Buses,BEV,2022,850.0,0,0,0,1,0,0
China,Historical,EV stock,Buses,BEV,2010,1900.0,0,0,0,1,0,0
China,Historical,EV stock,Buses,BEV,2011,4100.0,0,0,0,1,0,0
China,Historical,EV stock,Buses,PHEV,2011,160.0,0,0,0,1,0,0
China,Historical,EV stock,Buses,PHEV,2012,680.0,0,0,0,1,0,0
China,Historical,EV stock,Buses,BEV,2012,5900.0,0,0,0,1,0,0
